0	0.6179846938775511	0.031	0.05994897959183673	0.018
0	0.7423469387755102	0.084	0.02806122448979592	0.018
0	0.5108418367346939	0.0555	0.05229591836734694	0.013
0	0.10204081632653061	0.13	0.0663265306122449	0.014
0	0.2659438775510204	0.1325	0.07525510204081633	0.017
0	0.4451530612244898	0.133	0.10204081632653061	0.018
0	0.13839285714285715	0.3025	0.13392857142857142	0.015
0	0.12627551020408162	0.328	0.06377551020408163	0.014
0	0.13201530612244897	0.346	0.07525510204081633	0.014
0	0.17346938775510204	0.3625	0.15816326530612246	0.015
0	0.1256377551020408	0.38	0.05994897959183673	0.014
0	0.1447704081632653	0.3955	0.09821428571428571	0.015
0	0.12053571428571429	0.413	0.04974489795918367	0.014
0	0.13073979591836735	0.429	0.07525510204081633	0.014
0	0.12436224489795919	0.462	0.05739795918367347	0.014
0	0.5943877551020408	0.435	0.11989795918367346	0.018
0	0.5982142857142857	0.4585	0.07653061224489796	0.017
0	0.6090561224489796	0.4785	0.09821428571428571	0.015
0	0.6007653061224489	0.5115	0.08673469387755102	0.015
0	0.607780612244898	0.5285	0.10331632653061225	0.015
0	0.7276785714285714	0.496	0.05229591836734694	0.014
0	0.14540816326530612	0.5235	0.1556122448979592	0.017
0	0.15433673469387754	0.6585	0.18112244897959184	0.015
0	0.15369897959183673	0.5495	0.1211734693877551	0.015
0	0.12946428571428573	0.5675	0.07270408163265306	0.017
0	0.13966836734693877	0.7345	0.09821428571428571	0.017
0	0.11479591836734694	0.7685	0.10204081632653061	0.017
0	0.8507653061224489	0.815	0.02295918367346939	0.094
0	0.7302295918367347	0.925	0.3380102040816326	0.052
0	0.4164540816326531	0.642	0.026785714285714284	0.008
0	0.04336734693877551	0.111	0.03571428571428571	0.032
0	0.04336734693877551	0.4845	0.03571428571428571	0.031
0	0.03762755102040816	0.8455	0.021683673469387755	0.041
0	0.8105867346938775	0.0315	0.08801020408163265	0.021
0	0.8915816326530612	0.0835	0.09183673469387756	0.021
0	0.5478316326530612	0.08	0.24362244897959184	0.018
0	0.21747448979591838	0.08	0.29209183673469385	0.02
0	0.39540816326530615	0.055	0.11989795918367346	0.02
0	0.2659438775510204	0.1055	0.3864795918367347	0.021
0	0.6511479591836735	0.108	0.21556122448979592	0.02
0	0.2659438775510204	0.184	0.36862244897959184	0.052
0	0.8979591836734694	0.137	0.17091836734693877	0.018
0	0.6454081632653061	0.135	0.14795918367346939	0.018
0	0.40625	0.3315	0.20280612244897958	0.017
0	0.3399234693877551	0.346	0.07015306122448979	0.014
0	0.35267857142857145	0.363	0.09311224489795919	0.016
0	0.36288265306122447	0.379	0.1211734693877551	0.014
0	0.40433673469387754	0.395	0.20408163265306123	0.016
0	0.40561224489795916	0.4125	0.20153061224489796	0.015
0	0.4049744897959184	0.4275	0.20535714285714285	0.015
0	0.40369897959183676	0.4675	0.20280612244897958	0.017
0	0.17219387755102042	0.4475	0.15816326530612246	0.015
0	0.17283163265306123	0.4805	0.15943877551020408	0.015
0	0.8042091836734694	0.463	0.20535714285714285	0.018
0	0.7793367346938775	0.479	0.1556122448979592	0.016
0	0.8048469387755102	0.5135	0.20153061224489796	0.015
0	0.8271683673469388	0.538	0.2512755102040816	0.032
0	0.6154336734693877	0.494	0.11096938775510204	0.016
0	0.350765306122449	0.552	0.09948979591836735	0.02
0	0.1875	0.599	0.2423469387755102	0.016
0	0.4292091836734694	0.5935	0.26658163265306123	0.055
0	0.8258928571428571	0.6025	0.16964285714285715	0.041
0	0.5593112244897959	0.6465	0.24107142857142858	0.025
0	0.24744897959183673	0.643	0.29591836734693877	0.018
0	0.47831632653061223	0.629	0.7780612244897959	0.024
0	0.17155612244897958	0.6845	0.1568877551020408	0.017
0	0.1951530612244898	0.699	0.20408163265306123	0.018
0	0.1875	0.717	0.19387755102040816	0.018
0	0.47831632653061223	0.6855	0.2857142857142857	0.017
0	0.5714285714285714	0.717	0.46938775510204084	0.02
0	0.14987244897959184	0.792	0.1211734693877551	0.016
0	0.15625	0.8095	0.13392857142857142	0.015
0	0.1434948979591837	0.8265	0.11352040816326531	0.017
0	0.35841836734693877	0.7935	0.21428571428571427	0.015
0	0.375	0.8105	0.25	0.015
0	0.34566326530612246	0.826	0.1913265306122449	0.016
