0	0.13793103448275862	0.162	0.026525198938992044	0.008
0	0.7248010610079576	0.172	0.05172413793103448	0.008
0	0.7599469496021221	0.173	0.013262599469496022	0.01
0	0.13859416445623343	0.19	0.027851458885941646	0.008
0	0.1956233421750663	0.216	0.027851458885941646	0.008
0	0.15251989389920426	0.216	0.05570291777188329	0.008
0	0.16843501326259946	0.282	0.029177718832891247	0.008
0	0.6763925729442971	0.1895	0.023872679045092837	0.007
0	0.7042440318302388	0.284	0.029177718832891247	0.014
0	0.8587533156498673	0.303	0.03580901856763926	0.008
0	0.8580901856763926	0.311	0.050397877984084884	0.01
0	0.8328912466843501	0.8205	0.023872679045092837	0.085
0	0.20557029177718833	0.3165	0.026525198938992044	0.011
0	0.2738726790450928	0.317	0.07029177718832891	0.014
0	0.26989389920424406	0.3455	0.0649867374005305	0.013
0	0.8720159151193634	0.5525	0.08355437665782493	0.013
0	0.513262599469496	0.139	0.3660477453580902	0.018
0	0.28713527851458887	0.173	0.0623342175066313	0.01
0	0.5079575596816976	0.172	0.07161803713527852	0.008
0	0.7460212201591512	0.193	0.11273209549071618	0.014
0	0.2553050397877984	0.2345	0.20291777188328913	0.013
0	0.20159151193633953	0.1925	0.09283819628647215	0.013
0	0.19496021220159152	0.274	0.13793103448275862	0.008
0	0.7387267904509284	0.274	0.15384615384615385	0.008
0	0.1816976127320955	0.3	0.11140583554376658	0.01
0	0.4316976127320955	0.387	0.3885941644562334	0.014
0	0.8693633952254642	0.3725	0.08355437665782493	0.067
0	0.870026525198939	0.6705	0.08488063660477453	0.025
0	0.20092838196286472	0.948	0.14986737400530503	0.01
0	0.8872679045092838	0.948	0.07161803713527852	0.008
0	0.39920424403183025	0.616	0.4323607427055703	0.192
0	0.29509283819628646	0.7695	0.28514588859416445	0.061
0	0.27984084880636606	0.4555	0.2519893899204244	0.071
